customer_class,year,ownership,coverage_rule,coverage_threshold_pct,published_price_count,included_utility_count,minority_coverage_count,excluded_minority_coverage_count,median_price_cents_kwh,minimum_price_cents_kwh,maximum_price_cents_kwh,included_panel_ids,excluded_panel_ids,status,calculation_note,source_data
commercial,2024,MTC,all_published,,10,10,2,0,18.7002615,10.42868,24.26706,MTC_CT_UI;MTC_MA_MECO;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2024,DOM,all_published,,10,10,4,0,22.953550999999997,13.471931,36.405147,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_FIRSTENERGY;DOM_NY_FISHERS;DOM_NY_ORU;DOM_RI_RIE,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2024,COOP,all_published,,10,10,0,0,18.107627,7.5580234,22.624372,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2013,MTC,majority_coverage,50.0,9,8,1,1,13.1111135,11.515487,14.499857,DOM_RI_RIE;MTC_MA_MECO;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,MTC_ME_CMP,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2013,DOM,majority_coverage,50.0,9,7,2,2,17.471732,14.606526,26.428159,DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_FISHERS;DOM_NY_ORU,DOM_CT_CLP;MTC_CT_UI,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2013,COOP,majority_coverage,50.0,10,10,0,0,13.8844295,5.729769,16.018693,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2014,MTC,majority_coverage,50.0,9,8,1,1,14.4964005,13.04886,15.531153,DOM_RI_RIE;MTC_MA_MECO;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,MTC_ME_CMP,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2014,DOM,majority_coverage,50.0,9,8,1,1,17.389888499999998,15.900737,26.994536,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_FISHERS;DOM_NY_ORU,MTC_CT_UI,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2014,COOP,majority_coverage,50.0,10,10,0,0,14.302168,6.0871902,19.220414,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2015,MTC,majority_coverage,50.0,10,10,0,0,13.4905835,10.892874,17.661036,DOM_RI_RIE;MTC_MA_MECO;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2015,DOM,majority_coverage,50.0,9,8,1,1,18.872901499999998,15.287144,27.690518,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_FISHERS;DOM_NY_ORU,MTC_CT_UI,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2015,COOP,majority_coverage,50.0,10,10,0,0,14.296190500000002,6.0655471,18.218399,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2016,MTC,majority_coverage,50.0,11,9,2,2,11.800714,9.4945287,16.263224,DOM_RI_RIE;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,MTC_CT_UI;MTC_MA_MECO,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2016,DOM,majority_coverage,50.0,8,8,0,0,18.367738,13.401811,25.244957,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_FISHERS;DOM_NY_ORU,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2016,COOP,majority_coverage,50.0,10,10,0,0,14.799835999999999,5.7874749,17.390509,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2017,MTC,majority_coverage,50.0,11,9,2,2,12.257826,9.7338608,15.975083,DOM_RI_RIE;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,MTC_CT_UI;MTC_MA_MECO,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2017,DOM,majority_coverage,50.0,8,7,1,1,19.681402,14.648854,26.508108,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_FISHERS;DOM_NY_ORU,DOM_MA_NSTAR,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2017,COOP,majority_coverage,50.0,10,10,0,0,14.190823,5.4584373,18.475235,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2018,MTC,majority_coverage,50.0,11,9,2,2,13.933559,9.9869447,17.760712,DOM_RI_RIE;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,MTC_CT_UI;MTC_MA_MECO,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2018,DOM,majority_coverage,50.0,8,7,1,1,17.831556,13.655561,25.301205,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_FISHERS;DOM_NY_ORU,DOM_MA_NSTAR,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2018,COOP,majority_coverage,50.0,10,10,0,0,14.3283825,6.6679974,19.170533,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2019,MTC,majority_coverage,50.0,11,9,2,2,13.00712,8.7868848,17.104043,DOM_RI_RIE;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,MTC_CT_UI;MTC_MA_MECO,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2019,DOM,majority_coverage,50.0,8,7,1,1,18.307934,13.297495,27.086614,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_FISHERS;DOM_NY_ORU,DOM_MA_NSTAR,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2019,COOP,majority_coverage,50.0,10,10,0,0,14.1349485,6.2939636,19.372755,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2020,MTC,majority_coverage,50.0,11,9,2,2,13.229555,8.600259,16.736801,DOM_RI_RIE;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,MTC_CT_UI;MTC_MA_MECO,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2020,DOM,majority_coverage,50.0,8,7,1,1,18.033611,13.688314,25.589595,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_FISHERS;DOM_NY_ORU,DOM_MA_NSTAR,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2020,COOP,majority_coverage,50.0,10,10,0,0,14.183508,6.6374175,18.625344,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2021,MTC,majority_coverage,50.0,11,9,2,2,13.853923,10.902965,16.970975,DOM_RI_RIE;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,MTC_CT_UI;MTC_MA_MECO,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2021,DOM,majority_coverage,50.0,8,6,2,2,21.074568499999998,15.847617,23.563521,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_FISHERS,DOM_MA_NSTAR;DOM_NY_ORU,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2021,COOP,majority_coverage,50.0,10,10,0,0,14.416497,7.4460758,18.645778,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2022,MTC,majority_coverage,50.0,10,9,1,1,17.654635,14.238739,23.314449,MTC_CT_UI;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,MTC_MA_MECO,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2022,DOM,majority_coverage,50.0,9,8,1,1,22.530149,14.274086,28.539936,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_FISHERS;DOM_NY_ORU;DOM_RI_RIE,DOM_MA_NSTAR,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2022,COOP,majority_coverage,50.0,10,10,0,0,16.148875500000003,6.8164344,23.96567,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2023,MTC,majority_coverage,50.0,10,9,1,1,18.273414,11.401853,25.871276,MTC_CT_UI;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,MTC_MA_MECO,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2023,DOM,majority_coverage,50.0,9,7,2,2,25.444789,14.958869,33.090707,DOM_CT_CLP;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_FISHERS;DOM_NY_ORU;DOM_RI_RIE,DOM_MA_FITCHBURG;DOM_MA_NSTAR,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2023,COOP,majority_coverage,50.0,10,10,0,0,17.173504,6.2110831,24.796268,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2024,MTC,majority_coverage,50.0,10,8,2,2,18.3308515,10.42868,24.26706,MTC_CT_UI;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,MTC_MA_MECO;MTC_NH_LIBERTY,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2024,DOM,majority_coverage,50.0,10,6,4,4,22.469476999999998,13.471931,28.196293,DOM_CT_CLP;DOM_NY_CECONY;DOM_NY_FIRSTENERGY;DOM_NY_FISHERS;DOM_NY_ORU;DOM_RI_RIE,DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
commercial,2024,COOP,majority_coverage,50.0,10,10,0,0,18.107627,7.5580234,22.624372,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2013,MTC,all_published,,8,8,3,0,11.200954,5.9777871,13.36131,DOM_RI_RIE;MTC_MA_MECO;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2013,DOM,all_published,,8,8,6,0,14.4179435,8.0287816,27.02749,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU;MTC_CT_UI,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2013,COOP,all_published,,10,10,0,0,10.914818,3.5197303,12.964968,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2014,MTC,all_published,,8,8,3,0,12.544851000000001,8.6545029,15.619041,DOM_RI_RIE;MTC_MA_MECO;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2014,DOM,all_published,,8,8,5,0,15.475624,11.090636,24.979932,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU;MTC_CT_UI,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2014,COOP,all_published,,10,10,0,0,11.3145965,3.9085473,27.197496,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2015,MTC,all_published,,10,10,4,0,10.5147675,6.3485607,18.076174,DOM_RI_RIE;MTC_MA_MECO;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2015,DOM,all_published,,8,8,6,0,16.2150355,8.7284246,24.551645,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU;MTC_CT_UI,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2015,COOP,all_published,,10,10,1,0,11.4838775,3.5172037,15.892936,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2016,MTC,all_published,,11,11,5,0,9.8248028,5.3443608,15.187268,DOM_RI_RIE;MTC_CT_UI;MTC_MA_MECO;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2016,DOM,all_published,,7,7,5,0,14.42464,8.3921006,37.784068,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2016,COOP,all_published,,10,10,1,0,11.853742,3.5975032,15.482788,COOP_CT_NORWICH;COOP_CT_WALLINGFORD;COOP_MA_CHICOPEE;COOP_MA_PEABODY;COOP_MA_READING;COOP_MA_TAUNTON;COOP_NH_NHEC;COOP_NY_FAIRPORT;COOP_VT_BURLINGTON;COOP_VT_VEC,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2017,MTC,all_published,,11,11,5,0,10.412156,5.7792619,16.076841,DOM_RI_RIE;MTC_CT_UI;MTC_MA_MECO;MTC_ME_CMP;MTC_ME_VERSANT;MTC_NH_LIBERTY;MTC_NY_CENTHUD;MTC_NY_NIMO;MTC_NY_NYSEG;MTC_NY_RGE;MTC_VT_GMP,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
industrial,2017,DOM,all_published,,7,7,5,0,14.725691,7.180006,34.973711,DOM_CT_CLP;DOM_MA_FITCHBURG;DOM_MA_NSTAR;DOM_NH_PSNH;DOM_NH_UNITIL;DOM_NY_CECONY;DOM_NY_ORU,,Derived,Unweighted median and observed minimum-to-maximum range of EIA-published bundled prices; utilities are grouped by ownership in that year. Minority coverage means less than 50% of customers in the same class are bundled.,data/processed/utility_price_panel_2013_2024.csv
